year,week,SAN JOSE,ALAJUELA,HEREDIA,SAN CARLOS,PUNTARENAS,DESAMPARADOS,CARTAGO,PEREZ ZELEDON,POCOCI,MONTES DE OCA,LIBERIA,GOICOECHEA,LIMON,SANTA CRUZ,GARABITO,SIQUIRRES,SAN RAMON,NICOYA,QUEPOS,CURRIDABAT,TURRIALBA,LA UNION,TIBAS,OSA,TALAMANCA,ESCAZU,SARAPIQUI,MATINA,CORREDORES,ALAJUELITA,GOLFITO,MORAVIA,UPALA,GRECIA,SANTA ANA,SAN RAFAEL,GUACIMO,VASQUEZ DE CORONADO,CARRILLO,SANTO DOMINGO,OROTINA,BUENOS AIRES,ASERRI,PARAISO,COTO BRUS,PARRITA,BARVA,ESPARZA,LOS CHILES,BELEN,EL GUARCO,SANTA BARBARA,OREAMUNO,PURISCAL,SAN PABLO,PALMARES,ATENAS,FLORES,NARANJO,CANAS,POAS,BAGACES,LA CRUZ,MORA,ABANGARES,TILARAN,SAN ISIDRO,GUATUSO,JIMENEZ,MONTES DE ORO,TARRAZU,ALVARADO,ACOSTA,LEON CORTES,SAN MATEO,VALVERDE VEGA,RIO CUARTO,NANDAYURE,HOJANCHA,TURRUBARES,ZARCERO,DOTA,MONTEVERDE
2021,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,53,35,13,7,16,6,5,15,10,10,2,6,11,10,11,5,7,4,6,3,4,7,3,0,6,0,1,6,8,0,1,2,1,6,7,0,0,2,4,3,0,2,1,1,1,4,2,0,0,2,0,1,3,2,1,0,2,1,0,1,1,2,3,1,1,0,1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,2,0
2022,1,126,38,33,25,24,24,23,18,19,7,19,22,11,27,16,15,18,14,17,11,12,7,10,8,26,12,17,14,15,15,15,8,10,10,9,6,8,7,9,5,5,6,7,3,6,4,10,8,4,5,9,6,6,3,3,0,4,2,5,8,3,5,1,2,3,3,4,3,2,3,1,0,0,1,2,1,1,1,2,0,0,6,0
2022,2,128,47,29,31,33,20,15,20,24,19,23,15,19,24,22,17,19,15,13,14,16,17,10,13,12,7,12,6,19,17,8,11,12,8,10,7,6,8,9,7,6,9,6,6,9,6,6,4,5,4,4,0,2,4,1,9,3,2,6,5,1,4,5,4,0,3,1,3,0,1,5,1,0,0,0,1,2,0,0,0,1,0,0
2022,3,108,39,25,24,20,23,12,21,22,17,29,14,11,24,22,12,17,14,16,10,8,7,10,22,22,12,13,4,17,4,8,5,12,8,2,11,11,3,11,7,6,5,7,3,7,1,6,5,3,3,4,3,5,4,5,2,4,2,5,14,2,4,5,2,3,1,3,4,3,1,1,0,0,1,1,1,1,2,1,0,0,0,0
2022,4,125,57,33,27,36,26,29,17,25,22,16,13,16,23,12,12,18,16,15,15,10,10,6,11,16,10,9,4,13,13,11,11,14,8,7,8,9,8,6,8,7,2,5,3,7,7,4,6,1,3,5,2,5,3,4,6,2,5,4,7,1,4,1,3,4,3,2,3,0,1,4,1,3,0,2,2,2,1,3,0,0,1,0
2022,5,139,43,39,33,28,15,24,34,27,39,23,26,14,18,27,18,20,9,11,9,14,7,8,11,9,8,13,12,16,7,10,4,10,9,3,10,8,6,8,5,4,6,8,8,4,3,7,7,4,0,5,3,1,2,5,4,1,2,4,5,0,2,5,4,4,5,1,3,4,1,1,0,3,1,0,3,2,0,2,1,0,1,0
2022,6,119,56,38,27,34,33,17,23,22,17,19,16,20,19,22,15,10,13,16,12,15,10,12,9,10,7,9,14,12,9,12,10,8,8,14,12,6,5,11,10,5,3,10,6,11,7,6,6,10,2,3,7,8,8,3,3,2,2,2,6,4,1,0,0,1,4,3,0,1,4,1,1,0,1,0,4,1,1,1,1,3,0,0
2022,7,145,49,34,32,27,23,18,18,30,10,25,20,15,19,15,20,19,10,17,15,14,8,8,22,9,10,13,15,15,11,18,5,8,9,8,8,9,4,9,3,1,10,4,9,6,6,7,5,3,5,2,4,10,2,1,3,5,1,4,5,1,5,6,7,3,6,2,1,0,1,1,4,1,0,0,3,2,0,0,0,0,1,0
2022,8,148,52,40,28,24,34,16,26,13,21,24,23,17,23,24,12,20,14,24,9,11,6,11,14,19,13,11,8,8,8,13,9,7,13,7,7,11,2,3,7,7,12,3,4,7,6,2,5,5,3,8,3,3,6,3,1,4,3,2,9,5,2,3,3,3,10,1,3,2,3,1,1,0,0,0,3,2,1,2,5,0,1,0
2022,9,128,55,34,31,25,34,27,29,21,19,52,24,31,22,29,15,25,19,18,17,20,7,10,13,8,5,8,11,5,14,16,14,9,6,8,6,10,5,13,8,9,6,6,8,15,3,3,6,8,5,3,7,3,3,1,5,6,5,4,9,6,4,6,4,2,4,1,4,2,2,0,3,2,1,0,3,1,0,1,0,1,0,0
2022,10,153,61,35,37,26,24,24,30,23,18,19,20,21,20,23,13,14,11,14,9,18,8,7,22,15,9,10,12,12,8,12,10,5,6,10,6,8,5,13,7,4,7,6,0,9,3,5,7,6,2,6,2,4,2,3,1,2,1,5,7,4,7,4,1,2,4,3,5,7,1,1,0,2,3,2,1,2,2,1,2,1,1,0
2022,11,143,55,40,32,31,21,28,22,24,23,28,20,18,22,13,13,15,18,21,11,18,10,10,14,10,10,14,9,15,12,15,10,11,10,8,8,3,5,5,7,5,7,3,8,9,4,4,8,9,10,7,3,5,5,5,4,2,1,1,11,4,2,4,5,6,5,2,6,1,1,2,2,1,0,0,2,0,1,0,2,1,0,0
2022,12,135,53,39,28,39,19,34,34,32,24,32,28,10,22,16,25,14,13,22,12,16,17,16,14,10,10,7,13,13,9,13,7,10,13,10,4,4,7,7,8,9,5,5,6,11,2,9,2,6,2,5,3,6,5,1,3,3,2,3,7,2,4,7,2,2,3,3,3,2,0,0,0,3,0,0,0,0,1,0,0,2,1,0
2022,13,177,48,30,26,40,21,34,24,28,16,26,27,20,28,23,22,18,18,12,10,12,12,14,13,7,15,15,12,13,8,3,11,14,7,14,5,10,2,11,6,4,7,3,6,11,0,7,7,6,6,10,5,8,3,3,4,7,4,7,8,2,5,6,6,2,4,2,4,2,1,3,2,3,2,1,1,0,0,1,3,0,1,0
2022,14,149,39,47,32,29,27,26,22,31,14,24,19,16,12,28,15,16,13,12,16,11,10,10,14,9,9,13,18,10,10,11,8,7,6,13,6,12,2,7,14,8,9,4,6,8,7,3,8,5,2,6,1,4,2,4,3,2,2,2,9,4,1,6,3,3,3,1,2,3,3,1,0,1,0,0,1,4,1,1,0,1,0,0
2022,15,116,41,30,22,36,21,22,22,13,12,26,17,21,39,27,15,19,17,19,13,12,8,10,14,14,7,7,8,13,12,13,6,9,5,11,6,9,8,12,6,10,11,4,8,9,4,4,4,3,6,7,2,6,3,2,3,1,2,4,6,1,3,1,1,3,4,1,2,4,1,0,0,0,2,0,0,1,0,1,2,2,0,0
2022,16,145,63,31,27,32,31,32,34,27,20,34,21,20,7,14,18,19,11,11,9,14,12,12,13,14,14,11,11,13,10,20,9,12,13,11,5,9,4,10,8,6,10,5,7,6,2,6,11,6,53,8,8,6,6,6,5,2,2,0,13,0,3,2,2,5,5,2,0,1,4,2,2,3,0,1,1,1,0,1,1,1,0,0
2022,17,165,50,32,27,32,32,36,18,28,29,30,26,16,16,16,12,19,17,16,11,18,6,8,8,11,15,18,9,19,16,22,5,9,13,9,4,8,2,9,2,6,9,6,4,5,4,7,7,13,11,8,10,7,2,9,2,0,3,3,9,5,2,5,2,4,1,2,3,1,5,1,0,1,1,2,0,1,0,1,2,2,1,0
2022,18,172,49,37,33,25,26,31,28,36,17,22,20,28,21,14,19,10,9,15,14,16,9,12,18,16,8,5,12,19,14,10,5,5,14,11,7,11,6,6,4,9,8,3,2,14,0,6,10,13,1,1,6,8,7,9,11,7,4,3,8,4,1,7,4,3,3,3,2,5,4,2,2,0,3,0,1,0,0,2,1,2,2,0
2022,19,150,64,24,23,34,24,35,24,21,21,24,16,14,17,15,14,18,17,19,7,22,11,9,11,12,7,12,9,19,13,11,9,12,9,7,9,1,7,8,6,5,7,3,3,15,8,6,3,10,5,6,4,8,5,3,1,3,2,5,10,4,6,7,2,0,3,4,2,1,3,2,0,0,2,1,2,4,1,0,0,1,2,0
2022,20,161,51,40,28,26,26,36,22,23,24,34,14,25,17,12,9,22,15,5,10,14,14,13,16,16,9,16,14,12,5,11,10,12,9,4,8,6,6,6,7,11,4,2,7,8,6,8,2,5,2,8,3,1,5,3,2,2,3,3,8,2,6,3,4,0,7,4,1,5,3,2,0,0,3,0,0,0,3,0,2,0,0,0
2022,21,154,45,20,23,24,20,19,31,25,26,23,21,23,16,20,10,18,11,12,11,15,12,7,17,18,5,15,12,16,13,14,7,7,13,13,5,8,6,4,3,10,3,5,3,14,6,5,5,14,0,4,6,4,3,3,4,6,5,1,12,3,4,4,4,0,2,5,4,0,1,2,3,0,3,0,0,1,0,0,3,1,0,0
2022,22,163,63,38,37,43,25,27,31,25,21,30,13,17,28,23,8,20,13,12,15,21,13,8,15,13,5,12,13,20,14,6,9,17,8,8,8,5,3,14,7,10,3,8,7,9,9,11,2,6,7,6,6,1,2,2,3,4,1,5,6,0,7,6,3,7,3,2,5,3,3,1,1,1,2,1,0,2,0,0,1,0,0,0
2022,23,155,50,32,23,35,23,21,35,15,19,22,12,23,26,19,9,21,13,7,10,22,8,10,14,8,12,9,7,13,11,6,11,7,7,9,10,5,7,5,5,11,5,4,8,3,10,5,7,3,7,3,8,3,6,8,4,3,6,3,6,8,3,5,7,1,3,1,5,3,0,0,2,0,1,1,2,2,0,2,2,1,0,0
2022,24,173,75,34,17,29,20,29,26,24,48,28,26,24,14,17,19,16,11,16,7,12,11,8,18,15,9,7,10,7,9,14,7,4,13,5,6,5,12,8,2,10,8,4,8,6,7,3,3,6,2,5,6,2,5,4,1,6,1,5,5,1,2,4,4,0,0,1,3,2,1,0,4,0,2,1,1,4,0,2,1,0,0,0
2022,25,189,99,27,21,30,27,30,28,21,19,20,18,18,23,19,17,15,8,11,22,12,12,6,15,10,11,5,13,11,8,10,5,8,8,7,5,6,4,5,7,15,4,4,6,12,4,4,5,2,10,4,3,8,6,3,2,5,1,1,4,5,2,7,2,2,3,0,3,1,3,0,3,0,1,1,4,2,1,2,1,2,0,0
2022,26,177,89,44,36,42,26,53,31,20,12,24,20,16,19,18,18,13,14,16,17,22,13,8,14,9,12,5,6,7,15,14,7,13,8,9,5,4,7,12,2,4,5,5,6,13,5,1,5,4,5,7,7,3,7,3,4,2,3,6,3,5,4,6,7,5,1,3,1,2,1,1,2,1,4,0,1,1,1,3,1,1,0,0
2022,27,149,83,31,24,27,27,60,33,24,24,28,28,15,15,19,13,15,13,16,17,21,10,14,17,11,7,10,17,12,7,9,5,7,8,7,4,6,9,9,2,8,5,9,3,7,8,3,2,9,6,5,6,3,4,4,1,6,3,7,7,4,5,7,4,4,5,5,0,1,1,1,0,3,0,0,1,1,0,1,1,0,1,0
2022,28,140,52,33,28,34,28,23,36,27,11,42,26,21,26,19,15,22,20,14,12,24,12,8,13,21,9,9,8,8,8,13,5,13,3,24,7,5,7,9,9,5,2,8,6,5,5,5,8,10,4,3,2,4,5,4,3,2,2,3,6,3,4,7,0,7,7,0,4,0,1,1,1,1,2,1,2,1,0,0,1,0,0,0
2022,29,148,75,34,24,38,27,29,26,28,20,70,23,22,25,22,11,17,16,13,9,17,12,10,20,9,14,16,14,12,15,16,7,12,6,12,11,3,6,6,5,12,7,8,5,6,4,3,5,4,1,7,8,4,6,4,4,5,4,3,8,1,5,1,4,3,2,3,1,5,0,4,0,3,1,0,1,3,1,1,3,0,1,0
2022,30,165,53,36,46,23,24,34,25,21,12,33,21,18,19,18,8,23,24,13,16,18,12,8,13,12,9,11,20,17,11,15,5,16,3,16,3,11,6,8,6,6,6,5,5,3,5,3,5,9,5,3,5,3,2,2,8,5,1,5,9,6,5,7,1,1,5,2,2,0,3,2,6,0,1,0,0,2,1,3,0,2,3,0
2022,31,187,50,39,31,36,33,28,38,25,15,31,27,20,16,7,18,22,10,12,8,12,19,7,17,18,10,11,12,12,10,15,3,8,5,9,7,7,10,9,7,8,7,5,7,6,2,7,6,10,5,11,2,3,7,4,2,5,1,1,6,3,8,2,3,3,4,1,2,1,3,2,2,0,1,0,4,2,2,3,1,1,0,0
2022,32,180,63,37,35,23,34,28,28,21,5,36,20,26,22,17,13,27,15,8,10,10,12,8,12,12,7,14,9,13,12,5,6,10,10,13,4,6,10,5,4,8,6,9,9,4,4,4,3,7,6,8,2,3,4,2,4,3,3,3,4,2,6,7,2,3,3,5,5,3,2,2,1,1,1,1,0,0,3,1,2,0,0,0
2022,33,175,56,29,33,28,27,20,27,17,17,24,27,13,13,18,19,14,16,9,9,20,14,17,11,15,8,9,20,14,10,6,12,16,11,7,5,2,13,10,8,5,5,6,12,5,7,14,6,5,5,9,6,9,5,1,6,5,2,4,11,3,1,7,7,3,2,1,3,0,4,2,2,1,1,1,0,2,0,0,2,0,1,0
2022,34,176,38,32,36,35,28,30,26,19,20,32,20,19,22,12,14,21,17,9,9,18,10,8,9,22,9,13,12,12,7,9,10,16,8,7,2,3,4,11,1,10,4,12,8,3,6,6,2,5,5,5,7,8,4,6,3,1,2,4,5,4,3,4,3,1,4,2,3,2,0,1,3,2,0,4,0,0,1,0,2,4,0,0
2022,35,189,57,32,30,24,21,21,27,18,23,31,20,35,30,7,19,27,18,10,14,17,12,8,15,21,17,8,21,17,9,8,13,10,5,9,3,8,7,7,3,7,4,7,12,5,3,2,5,6,6,5,7,8,6,2,2,2,2,4,8,1,3,4,4,0,5,5,4,3,1,0,0,0,1,0,0,2,1,0,2,2,0,0
2022,36,181,52,27,31,19,29,32,32,55,19,18,29,14,16,13,10,15,19,11,16,16,7,8,13,13,2,13,8,16,20,10,6,18,10,5,8,10,10,10,6,5,7,14,2,5,1,5,9,8,3,8,5,4,4,2,2,5,1,4,9,4,5,2,1,1,2,5,0,1,0,1,0,1,2,0,3,1,0,1,1,1,2,1
2022,37,206,42,42,25,25,29,23,39,37,9,28,17,20,22,7,17,13,16,22,16,19,13,8,15,13,16,17,16,9,11,11,4,13,6,4,11,5,5,7,8,9,10,7,7,12,9,8,7,6,2,1,2,9,5,5,3,10,6,8,11,3,4,6,2,3,0,1,7,1,1,1,0,0,4,1,2,2,2,2,1,0,1,0
2022,38,178,54,39,24,27,31,27,25,24,17,24,28,21,16,6,11,8,14,14,12,19,12,18,11,15,10,14,13,9,12,10,5,9,13,8,7,6,8,5,8,8,6,8,3,5,1,9,5,4,2,4,7,5,2,1,3,4,6,4,6,3,1,1,1,6,5,3,6,5,0,2,1,1,2,5,0,4,0,2,1,0,1,0
2022,39,177,79,47,25,16,40,32,26,43,18,27,34,38,28,5,19,17,17,18,10,17,14,10,20,20,9,17,18,14,18,11,14,12,12,18,7,3,4,7,10,6,5,6,13,8,5,6,7,8,4,6,5,6,6,5,6,6,4,1,7,2,3,7,3,4,6,1,4,2,1,2,3,3,2,2,0,2,0,2,0,3,0,1
2022,40,171,70,40,36,29,38,39,38,25,9,29,20,22,19,18,13,19,11,22,19,14,13,10,10,14,7,12,10,10,16,8,6,12,9,10,10,7,2,9,6,7,3,12,6,4,6,7,1,4,10,9,5,11,8,4,3,6,3,3,14,5,1,8,1,3,2,4,5,2,1,3,0,0,0,0,4,2,4,0,1,0,0,0
2022,41,200,70,62,28,33,37,32,31,27,23,27,25,24,19,7,12,13,14,9,17,10,14,27,6,22,11,14,24,14,16,16,5,12,12,16,9,7,11,11,7,6,1,9,7,7,8,2,4,9,8,9,4,5,5,5,8,8,0,1,10,1,1,6,3,3,5,2,4,2,2,1,1,2,2,1,3,0,5,2,1,0,2,0
2022,42,226,54,27,32,34,34,38,25,21,16,25,27,20,9,10,20,15,14,11,13,23,8,18,10,19,8,14,14,13,20,11,9,7,14,5,6,10,8,8,7,5,6,6,7,3,4,8,4,4,4,8,5,2,5,3,6,1,3,4,9,3,3,4,3,3,4,1,3,2,2,2,0,2,1,0,2,2,2,1,0,1,1,0
2022,43,222,65,38,29,28,22,35,31,24,16,22,22,27,18,12,13,19,15,7,4,14,9,16,10,17,12,18,7,10,18,12,10,20,8,9,6,7,7,12,9,10,2,13,4,7,8,7,6,3,14,8,8,6,1,3,5,5,5,4,9,2,6,8,2,2,6,5,3,4,4,0,5,5,1,3,2,2,0,0,1,0,0,0
2022,44,169,83,50,27,22,22,30,19,23,19,31,21,20,19,9,10,12,18,12,19,13,20,51,20,7,11,19,9,13,10,22,7,15,11,9,6,13,5,9,5,5,4,7,9,6,5,10,6,4,2,11,6,8,9,2,2,7,0,4,9,6,4,6,4,2,1,5,1,2,0,0,1,0,1,3,2,2,2,0,1,2,2,0
2022,45,161,63,36,13,26,32,33,26,28,10,14,19,26,13,6,7,15,13,7,13,13,9,11,12,12,10,14,12,6,21,9,5,15,9,6,8,6,4,6,6,11,10,10,2,8,7,8,1,8,1,5,6,8,5,6,2,3,6,6,7,0,3,6,3,4,3,1,2,5,1,3,1,1,0,2,2,2,0,2,2,0,0,0
2022,46,179,52,39,30,21,36,30,30,30,15,27,11,30,15,5,8,24,19,7,18,14,9,10,15,11,11,12,19,7,21,10,9,16,12,19,2,7,7,11,6,10,2,6,4,8,7,8,6,3,3,8,2,6,4,1,3,4,1,1,5,5,1,7,3,3,4,1,1,5,0,3,2,2,0,2,3,4,0,2,1,0,1,0
2022,47,189,53,29,35,26,25,29,33,24,15,18,21,25,14,9,23,23,19,9,8,8,7,13,8,15,8,9,11,7,9,6,3,15,10,5,9,6,16,5,2,10,6,3,7,8,6,11,8,5,3,7,5,4,4,2,5,2,1,11,8,3,3,0,4,4,3,4,6,2,1,1,1,0,2,3,0,0,1,0,0,0,1,0
2022,48,201,67,36,21,31,13,30,34,28,21,24,15,26,25,14,22,8,14,15,14,9,13,19,13,18,6,15,12,11,24,9,9,10,22,12,7,7,6,13,6,10,10,6,9,5,8,9,3,4,2,3,4,6,7,3,2,5,7,3,13,5,7,5,2,4,1,1,2,2,4,0,2,0,1,0,2,1,0,2,1,1,0,0
2022,49,188,58,33,25,32,24,45,36,29,19,24,21,18,21,11,8,23,12,18,18,18,20,11,12,17,18,14,14,15,16,11,12,5,9,6,10,8,7,8,4,12,6,3,8,5,13,4,7,5,5,10,5,7,7,4,4,3,4,3,6,5,4,5,1,2,6,5,3,3,1,2,2,0,2,2,4,2,0,3,1,0,0,0
2022,50,191,70,42,45,32,35,39,25,20,13,22,27,14,26,11,16,22,19,16,8,14,9,8,22,20,11,13,16,8,11,11,4,13,8,12,4,10,4,5,4,8,4,4,4,6,7,6,4,5,1,5,8,6,2,4,4,6,3,8,8,5,4,4,3,2,4,3,3,4,2,2,1,2,0,2,0,2,1,2,0,1,0,0
2022,51,174,34,32,21,21,22,28,19,23,10,23,15,16,24,7,13,23,14,17,8,10,13,8,16,9,7,10,10,5,12,12,6,9,7,6,14,11,3,3,7,3,7,7,2,7,1,6,3,6,5,9,4,5,0,9,2,4,2,5,9,3,5,6,2,4,3,1,6,2,2,2,1,0,2,0,3,2,0,0,2,1,0,0
2022,52,167,63,37,36,35,22,31,26,23,16,34,31,26,63,22,18,16,19,22,12,24,7,11,22,26,16,13,19,17,10,12,5,14,9,3,4,9,7,12,3,9,3,5,9,1,8,2,4,7,2,8,5,4,8,4,7,4,4,5,10,2,5,5,1,2,2,2,1,7,0,1,2,0,2,2,1,0,1,1,0,2,1,0
2023,1,151,43,32,20,36,22,27,19,24,12,20,18,16,24,9,12,14,25,12,10,16,8,11,17,12,11,6,10,12,11,13,2,7,10,4,2,7,3,9,5,8,1,6,2,2,4,11,6,4,5,4,5,5,4,4,1,4,5,4,3,1,2,7,9,2,6,1,1,3,3,2,0,0,1,2,1,1,2,1,0,1,1,0
2023,2,159,52,31,30,32,23,25,28,17,18,18,12,21,33,11,6,27,13,21,10,22,11,11,10,9,11,8,11,9,8,16,5,9,4,15,9,8,6,11,8,4,3,8,2,4,6,8,7,4,5,1,4,6,6,3,4,4,5,5,13,4,4,5,2,2,4,4,3,3,1,7,0,2,2,2,3,0,0,1,0,1,1,0
2023,3,174,57,34,28,25,29,27,22,18,18,36,16,24,67,6,9,18,14,12,5,15,10,5,16,15,14,10,12,6,16,7,5,9,9,8,7,7,6,8,2,4,8,6,3,3,6,6,2,6,6,7,2,9,3,5,4,2,4,3,5,1,4,4,2,4,2,1,2,1,3,3,2,0,1,1,1,0,0,1,0,1,0,0
2023,4,154,54,48,28,32,29,26,28,26,13,24,17,22,42,8,12,18,19,14,5,9,13,15,22,15,10,9,17,8,15,6,7,9,10,4,13,9,10,7,5,3,6,6,4,4,7,10,5,8,22,3,5,5,7,2,1,1,3,8,8,5,7,4,3,1,2,3,5,1,0,1,1,0,3,3,1,0,1,1,0,1,4,1
2023,5,183,47,34,33,30,28,29,21,23,16,25,17,17,22,9,12,22,15,10,10,15,20,13,22,18,7,11,11,11,18,26,8,9,7,10,5,3,3,4,4,8,10,8,4,11,7,13,3,5,41,6,3,3,8,3,3,4,4,2,2,3,4,0,3,2,3,2,2,1,2,2,1,0,0,4,2,0,0,1,1,1,1,0
2023,6,183,52,40,35,31,20,37,43,16,19,15,21,28,27,17,16,8,16,20,6,15,16,15,13,10,11,8,11,8,14,8,11,8,4,8,9,2,4,4,5,3,11,6,7,5,6,8,4,7,4,5,8,5,9,5,3,4,4,4,7,6,8,3,1,2,3,3,3,2,0,0,1,1,2,1,1,1,1,0,0,0,1,0
2023,7,180,59,44,40,29,31,24,27,23,12,24,14,29,20,22,9,24,16,7,10,17,8,8,23,13,10,5,6,7,13,4,14,10,7,15,7,7,5,10,9,7,7,8,3,3,11,8,8,5,4,5,6,9,8,5,4,1,2,3,9,5,10,3,5,4,4,2,6,3,1,1,6,2,1,2,1,1,2,4,0,0,0,4
2023,8,189,63,38,37,24,20,35,17,17,16,33,26,21,17,11,13,21,17,16,11,25,10,6,24,18,7,12,8,10,11,9,12,12,5,3,3,2,9,8,6,10,2,5,6,5,6,14,3,6,8,8,6,5,11,1,2,4,7,5,8,5,2,0,1,4,1,2,3,1,2,1,2,1,1,1,2,2,0,1,0,2,1,1
2023,9,182,70,37,35,26,31,42,20,31,18,49,17,27,15,15,18,16,14,15,15,15,16,11,22,12,17,12,21,8,16,10,7,6,9,8,11,10,5,5,4,7,6,11,7,3,4,2,3,8,5,7,7,8,1,4,2,5,2,5,13,2,5,4,5,7,1,3,6,1,3,2,5,2,1,1,0,1,0,1,0,2,0,0
2023,10,186,91,42,28,31,24,34,24,19,16,29,7,16,16,22,17,13,9,12,9,10,14,12,11,13,7,4,10,11,6,13,6,22,9,11,3,5,10,6,8,7,2,6,4,4,5,5,5,8,6,7,6,10,5,8,0,4,6,8,12,4,7,5,5,3,3,2,7,3,1,3,4,2,0,1,0,1,2,4,0,3,0,0
2023,11,183,55,41,37,24,29,37,25,20,19,32,16,23,16,13,8,25,9,8,11,9,15,9,16,9,13,10,12,12,12,8,5,11,5,13,8,6,4,10,8,9,12,5,7,5,7,7,5,3,9,6,7,8,6,2,3,2,3,3,14,5,4,2,7,1,3,3,5,2,3,3,2,1,0,1,1,3,1,2,0,0,1,2
2023,12,176,47,29,33,26,25,34,31,20,21,17,19,22,23,9,12,8,17,11,12,11,15,9,23,20,7,12,12,11,14,17,5,10,6,7,8,3,3,10,6,7,5,5,5,6,6,7,5,9,4,5,8,9,2,1,2,8,4,0,9,1,1,1,6,5,6,1,6,1,1,0,2,0,1,1,2,0,0,2,0,1,0,1
2023,13,215,49,43,31,18,23,32,26,13,17,41,12,28,18,16,13,16,23,12,20,7,15,9,11,17,6,10,12,10,10,9,8,13,6,8,2,4,9,6,5,6,11,7,7,3,7,3,4,4,2,4,4,9,5,7,1,3,3,6,10,0,3,8,3,2,4,1,3,1,4,3,1,3,0,0,0,1,0,0,1,0,0,0
2023,14,123,34,28,27,34,29,31,23,12,13,13,14,23,26,16,10,18,15,14,12,8,8,5,18,18,5,5,15,5,9,8,2,8,8,6,5,8,3,9,4,1,4,4,5,2,8,5,4,3,1,1,2,2,8,3,3,1,4,1,11,4,3,2,3,4,1,2,5,2,2,3,0,1,3,1,1,0,0,1,0,1,0,1
2023,15,179,59,42,22,27,27,35,32,24,18,24,12,36,16,17,7,19,12,11,10,14,14,4,11,19,8,14,16,6,17,12,4,10,12,14,11,3,7,9,12,10,6,10,4,6,3,5,5,8,6,5,6,5,7,6,7,1,1,4,8,4,5,5,4,2,1,1,1,1,2,4,0,1,1,2,3,2,1,0,0,0,0,0
2023,16,182,64,35,33,32,32,33,28,28,22,20,17,21,10,16,15,12,17,17,9,17,7,11,13,24,7,6,8,6,7,6,6,4,5,10,7,4,7,4,12,7,8,4,5,6,6,4,12,10,8,6,8,10,4,5,4,2,1,6,7,3,4,2,4,0,3,2,2,1,0,1,1,2,1,2,1,1,0,0,0,1,1,0
2023,17,148,44,23,36,27,24,26,22,13,42,28,11,22,16,16,10,8,8,11,9,10,21,11,8,22,9,13,7,5,11,16,4,8,6,5,4,4,3,14,10,6,7,4,4,2,5,6,9,3,4,4,1,5,2,6,1,2,0,2,5,1,1,4,2,3,2,3,3,2,0,3,4,3,1,1,3,2,1,0,2,0,0,0
2023,18,194,59,50,29,28,27,35,20,17,13,21,14,16,25,16,10,14,11,13,12,7,17,8,9,19,6,13,6,5,14,7,8,6,4,9,5,3,6,8,6,12,4,6,9,4,6,9,5,12,11,5,5,7,5,1,5,4,4,4,9,4,2,6,3,2,2,0,1,1,2,4,3,1,2,2,0,3,1,1,0,1,0,0
2023,19,177,60,44,28,24,30,37,18,21,24,39,17,19,14,12,9,16,10,9,13,17,13,13,6,15,13,15,10,5,7,9,8,16,12,10,9,4,5,7,6,9,8,4,8,5,3,6,9,7,5,12,5,8,6,7,1,3,2,2,12,2,2,3,9,4,1,2,4,2,2,1,2,3,2,0,4,0,0,1,1,1,1,0
2023,20,182,47,33,27,22,25,34,26,25,19,24,20,20,17,8,8,21,13,12,13,9,13,14,11,8,9,10,11,4,6,4,5,5,3,8,6,1,8,6,6,5,6,6,6,1,7,8,6,5,5,4,5,18,5,2,4,3,8,4,11,4,4,2,4,3,0,1,7,1,1,0,3,2,0,1,1,0,1,2,1,0,1,1
2023,21,80,38,18,18,11,12,25,14,10,6,19,13,17,7,10,8,10,9,7,10,3,9,7,12,4,2,5,7,4,2,4,12,8,2,2,3,1,2,1,1,0,5,2,7,3,0,2,0,1,2,3,3,5,5,2,6,2,1,1,7,0,3,2,2,4,0,1,3,2,1,1,1,0,0,0,0,0,1,1,0,0,0,2
